,channel_id,channel_video_count,recommended_count,videos_as_source,ratio
0,UC63ge2hWbcPIBJq3ImPCkrw,56,0,0,0.0
1,UC2wrXSZMid7OiCVwCfVpHiA,38,7,1,0.18421052631578946
2,UCycaROGreWZ5zjsn3s73pKQ,199,6,4,0.03015075376884422
3,UCdXC9Q6oXD39vl4Jt-hT38g,0,0,0,-1.0
4,UCiVFJiVl-GBPfmahaPZ4Hew,49,14,0,0.2857142857142857
5,UCW7LVZbuiGRNfVbd1viiqYA,4,0,0,0.0
6,UC10q23Me8SgH2iOsF5MAqaw,0,0,0,-1.0
7,UCWiuBhV324dYp-VVg3ye6eQ,0,0,0,-1.0
8,UCcxgVL9N3No5ekpikYc1toQ,14,0,12,0.0
9,UCuYN15i2J_gETGamUAjEIWA,469,468,21,0.997867803837953
10,UCi3SriXyPwOVyzwKlITjgxA,0,0,0,-1.0
11,UCNFlKkZsBd02AIUD3RQUPXg,0,0,0,-1.0
12,UCseGV3amBLISlIOMQodPfVQ,19,235,1,12.368421052631579
13,UChSBqxwkojyVQ7SZAPygOWA,34,13,14,0.38235294117647056
14,UCuPPPjRV7WyRGnfjK7_rvpA,70,70,17,1.0
15,UCGr1_inQrunfAm3uGuTHEvg,0,0,0,-1.0
16,UCMwi-apDa26FqdZ3aNK-A4A,0,0,0,-1.0
17,UCn2A7WWm6r46-0XpZpv2Rkw,0,0,0,-1.0
18,UCtUBSLBp2wBYN4ckR-CiJWw,151,0,0,0.0
19,UCYCmez_d6n2BwhKPO809eRA,44,0,0,0.0
20,UCEpcAtDkyYJht97HsqUHbCw,267,17,15,0.06367041198501873
21,UCI3BV-Vk0B_bOWJ2xp53ITA,3,0,0,0.0
22,UCQPzxXyRKxkqk5mnNEBEKYg,0,0,0,-1.0
23,UCZbdncNmEbphJQHW5tpi8sA,11,0,0,0.0
24,UCZfhXkNU0VkwTBK0Sv83uFA,0,0,0,-1.0
25,UCzB4XvWgVlXFI4ljbQXzmwA,55,122,1,2.2181818181818183
26,UCiNHnQIQlv_EMkX3h24daOA,4,10,0,2.5
27,UCfpeukshVGi8yM3dh9w5z4A,15,0,0,0.0
28,UCbpstbsVLEmVp6rDByx9DhQ,1,0,0,0.0
29,UC4OHk_5MYu_QZ5HQmUUzUYQ,26,2,0,0.07692307692307693
30,UC38_Fg9HQ5HsPHX6U5y239g,146,401,14,2.7465753424657535
31,UCBpSbjzYAb5suUAHD-IaHcQ,15,0,0,0.0
32,UCBx_2HkT0w8ESW58_NrB-1w,220,108,15,0.4909090909090909
33,UClvd7lWzzpLES1r0khoQeXw,0,0,0,-1.0
34,UCMv3JDApx1_ho6DvH0BQtRQ,32,0,0,0.0
35,UCgk2_ngj9EVfQdnWNtOPINg,75,248,13,3.3066666666666666
36,UCK1TdGB78zp6Rl6L4RK-hWg,9,5,0,0.5555555555555556
37,UCOuIgj0CYCXCvjWywjDbauw,33,207,0,6.2727272727272725
38,UCry3W4oTOIn6E9H1y0_EFnw,22,0,0,0.0
39,UCiHx0oUCPHImeWfrdw1rbnQ,136,128,5,0.9411764705882353
40,UCVsMQmhMSj521lFSdXn5Pag,28,1,0,0.03571428571428571
41,UC2eua0fxcWR5ce1uC3h3J5w,161,28,9,0.17391304347826086
42,UC39EygSePQOHyRA6xu_NLLg,2,1,0,0.5
43,UCNkigtFEaHDPi7SqR9hLwVA,0,0,0,-1.0
44,UCkiIklV0Nk46kCreyY47wzQ,114,0,0,0.0
45,UCwamokvn8ynE7Tp3oarOIFg,14,0,0,0.0
46,UCtBZnQ0hzKfgaOrwSMsqavw,19,13,4,0.6842105263157895
47,UCbJ7NE_CBVloB8cO3iDbnJg,25,2,0,0.08
48,UCYP6V7c4M026AXMr4ng6aQA,23,1937,0,84.21739130434783
49,UCXSIrYVg3bR7w-ZEuGftD8A,8,0,0,0.0
50,UCzkvdLzgFecbUBRdgPX3RLg,199,325,22,1.6331658291457287
51,UCMrkGXHiTg644GoZ2YKNDZA,30,2,0,0.06666666666666667
52,UCyJaT7xSZw_926Z1NcCqg6Q,102,140,0,1.3725490196078431
53,UC9MGhzgvYA2v8PUtdnnM7WQ,91,502,27,5.516483516483516
54,UCCMxHHciWRBBouzk-PGzmtQ,259,4521,0,17.455598455598455
55,UCXDxt9yy_vuxE8aj9jzbr7Q,0,0,0,-1.0
56,UCqk1CYi3qVjiCxv6Ug68BSg,12,0,0,0.0
57,UCzPgsTOJpM5lXfvKdxczQDQ,21,0,0,0.0
58,UCaUWCM_KjHR_PmXWlfV9AYQ,49,292,1,5.959183673469388
59,UCvTokRe5YlzCY_kvt9l4vfw,18,3,0,0.16666666666666666
60,UCLIrMXjsNxhvVQR-YybDGfQ,75,43,15,0.5733333333333334
61,UC47ieinG1_n0xkhz7zPsw0g,27,122,3,4.518518518518518
62,UCgvPhmp59vQ88z77v4KpcOQ,300,204,27,0.68
63,UCkRr97IzIrXmynvq5YnveQQ,39,8,0,0.20512820512820512
64,UCke7Fgy2Jz9wKu_M5mC4K3A,32,17,2,0.53125
65,UCrYLeqx6pqB7RSlanibf5CA,78,102,0,1.3076923076923077
66,UC1isEuz-3EJ_U8soaUi00HA,357,37,0,0.10364145658263306
67,UCB2lJ8VCebn6ylbm-TU18Tw,10,16,0,1.6
68,UC6BAWsOh62mX32azpynAgOA,19,0,0,0.0
69,UCx3cVtf-0Z-EDkcuAw-f4cw,8,0,0,0.0
70,UCOW81HqMzFv1Xfr68zJ_4zQ,0,0,0,-1.0
71,UCN1ncvibKEDRYweziBjxm0A,1705,9,0,0.005278592375366569
72,UCr7bk7QUEcevcntGOM0OFKA,13,0,0,0.0
73,UC0-V-6peUqnDdmx_QgR5-CA,0,0,0,-1.0
74,UC1cjT-9NYLWMMFT99J7IS3g,0,0,0,-1.0
75,UCdrxWgSh5GG1gRDSPbHSOAw,6,0,0,0.0
76,UCMXro1kMPdFohuQ3rDU06kg,27,0,0,0.0
77,UCM5WOJ5hxx6Ul1ks3BpkjNw,23,0,3,0.0
78,UCkoBR7rxPUNE5rD-vk-PLuA,16,0,0,0.0
79,UCZiO47fn7_v9QoBBs4K0CMA,13,0,0,0.0
80,UCnLcQ5yS6IucIL_ZwqZUpHQ,0,0,0,-1.0
81,UCnrhrXT1tOt6TngDE2kOf-g,3,0,0,0.0
82,UCVYfSwcu7g_J344g4-AsMcw,68,7,0,0.10294117647058823
83,UCkbGwu2SKMZZOeodk3S26UA,21,75,0,3.5714285714285716
84,UCHZW-9Bm4WlAXL_LVXtaa2Q,24,60,4,2.5
85,UCnWYTricZ81ehTujf_t-rTA,16,3,1,0.1875
86,UC4rdaBAEFlK7NXhSkb3UhpQ,36,0,0,0.0
87,UCaNRgcgEtTlyOz53F3fRUlA,146,340,2,2.328767123287671
88,UCD6yZkXQ5TWfxgXiZjHiZag,84,0,0,0.0
89,UCY6tY5civsZrx3q-bg1vfYg,20,14,1,0.7
90,UCCL0jJhlZMkgM68Jxiv3z2A,32,0,0,0.0
91,UCQc6MNH3HgG8BXMQnNr8N4g,16,9,0,0.5625
92,UCRs50RPatI9YNzcpmiDUuWA,191,224,75,1.1727748691099475
93,UCCPk6RpUOuzetZXr0xELOPA,52,1691,2,32.51923076923077
94,UClTsAerHYN_8ecbCtN8Wu7A,32,0,8,0.0
95,UCEtsg2WH8HssrifbUhVQeRA,69,0,0,0.0
96,UCceAtrRuCUdsRSBU07GVaIA,67,211,9,3.1492537313432836
97,UC2Q5phDGoRgl3WIR24PxmCw,355,127,18,0.35774647887323946
98,UCcdgG2S1KYa-aj1G2HzZqDA,3,0,0,0.0
99,UCvWagnsCJ9xY0EaP-kT7aUg,32,166,0,5.1875
100,UCIJffkItaprUTFmDNOMXYxA,139,32,3,0.2302158273381295
101,UCZAtrvoju_bYM3fEOes7AEA,68,954,1,14.029411764705882
102,UCZUUegbEUvMJnPVOwGmUyBg,25,31,2,1.24
103,UC3oxJeP2UTeBPk-odjVt50A,5,1,0,0.2
104,UCAiy7bY8nTQCWrkSRh6Wu9w,39,641,0,16.435897435897434
105,UCWV7zsqbmPSqbz39P7Qr-tw,15,0,0,0.0
106,UCkwmIbh0pjRhPlm0jUmowmQ,10,0,0,0.0
107,UCd_WhyhOp2biMNoMoCYgwHQ,43,1047,9,24.348837209302324
108,UC9JKcC-s_TX4jaOVitjECvg,0,0,0,-1.0
109,UCux5jNNLW22xBsJWa8gUUYg,8,3,0,0.375
110,UCdBBon0U0o9lduZ-gKVx6zQ,18,4,0,0.2222222222222222
111,UCJgY8TLEJ7kDK9NlTlwgwVg,109,57,14,0.5229357798165137
112,UCbz10_I4y0g6tmCqb4j_0rg,468,367,193,0.7841880341880342
113,UCWGorjF91vQIdb1gxEMXwQQ,20,10,2,0.5
114,UCpiRUwO-qgZy8NyLJXi8W-A,75,348,9,4.64
115,UC-eI1KT7oSSqHICexbdpfpg,13,21,0,1.6153846153846154
116,UCmkLzqZPTWRYJrHG3_3VXVg,14,0,0,0.0
117,UC-NN7o1eX2ugW16eKMRj_UQ,15,0,0,0.0
118,UCMaTYwcDW7H-Zt23OpfwTjA,12,0,0,0.0
119,UCVwXxF80Sn_C84E4jZ5TKgw,9,1,0,0.1111111111111111
120,UCV-_U2U7SzI6obr4JXT4nxg,60,188,1,3.1333333333333333
121,UCwm09PoCuikkOf6o5nongSw,16,0,0,0.0
122,UCbE2ZhOQ9OmP0rwKH2fc1qw,11,0,0,0.0
123,UCah8C0gmLkdtvsy0b2jrjrw,80,839,9,10.4875
124,UC8G4AdiEquZFrd0P_ZiW_rw,159,261,3,1.6415094339622642
125,UCmJvWpK-SYfXgf40MZNstUw,110,0,5,0.0
126,UC8TU15QcDIj7Ojj_cIRP_zQ,15,0,0,0.0
127,UCOfgAzxl1HYovJXBl4yBVEg,153,9,0,0.058823529411764705
128,UCU3FBvpukGgMnoBpVfyTd8Q,17,9,0,0.5294117647058824
129,UC1JEQiM754n4EYg2b_63zpw,115,159,0,1.382608695652174
130,UCJk4JCxqck6vPxkcNiQY82w,49,53,15,1.0816326530612246
131,UCRFIJXn4jTCK3-67U1I3eKA,16,64,0,4.0
132,UCQ33jBrna4A874O5clR_DNQ,45,10,0,0.2222222222222222
133,UCQ1vo0N_ogXpQJ9AF3F5OZw,75,73,26,0.9733333333333334
134,UCa7rwhyfYkHEXZPtOAmyeNg,0,0,0,-1.0
135,UCadXhnmujDjSKWhtm2LW3iA,3,0,0,0.0
136,UC0ZMotgmyVVYsBGvSqISmkw,31,9,4,0.2903225806451613
137,UCn0vjOWanZIbRmfoBdRB4Fg,7,136,0,19.428571428571427
138,UCaEvMWzk3LdCpMZnntkdYwQ,12,1,0,0.08333333333333333
139,UClEOrWPcIjrIsOksYNH2SZQ,25,117,2,4.68
140,UChqvR-HMW8ZMKjh02ufpVKg,57,2,4,0.03508771929824561
141,UCiK53gd_Da0ZlhUs0FP2CYQ,268,28,18,0.1044776119402985
142,UC71QbhNwsB7H5TASQSwCEiA,19,6,3,0.3157894736842105
143,UC2g8dbjgwzOoBStMbar6wCQ,17,0,0,0.0
144,UCX74i0FzpGc5xothx7OTNAQ,33,45,1,1.3636363636363635
145,UC5pwpz5QtTlW4uIFyDnugqA,186,3550,15,19.086021505376344
146,UCQa2azr9n4y1JOOtKxoU-HQ,68,7,16,0.10294117647058823
147,UCwIigJTGRHqgUdWO8Fx9Tdg,37,509,6,13.756756756756756
148,UCxEO_7FYNQG4_JqvGQIR_zQ,39,16,3,0.41025641025641024
149,UCiZ005Ac5axBC9-p0Zz3GPQ,146,440,12,3.0136986301369864
150,UCUVKhb8NebymDohCBA_hT3w,51,538,2,10.549019607843137
151,UCkgZRjaHmbM8PNMEDevfUvA,17,2,3,0.11764705882352941
152,UC3S4Fu3lFl_wUGMuxG7pKuw,2,0,0,0.0
153,UCTv-3hOlgOt9xKVmehiSZ8g,19,10,0,0.5263157894736842
154,UC0uDPNxprAMTc_zVQEbxmgA,38,0,0,0.0
155,UC4juGR_3VodUrCOn7hCVsTQ,14,0,0,0.0
156,UCoid2lAJh8xEFWRaJ86S44w,15,0,0,0.0
157,UCk0VjpVHbC0zu5KLXrHtpbw,30,15,8,0.5
158,UC11tPrPcudLv8J2ladG2DsA,64,24,3,0.375
159,UCe6JX3pZtPwSD5ksQPfNKRQ,81,482,11,5.950617283950617
160,UCpZeCOYtTT-O1t9msb9zrDg,42,91,3,2.1666666666666665
161,UCS8iYEN-mJpOaQPu-EFsFDA,33,109,0,3.303030303030303
162,UC13Zn3PxJ8WgTkLH_kzPQSQ,47,15,0,0.3191489361702128
163,UC7Sc9GSh7ENQSszDybWPlWw,22,2,6,0.09090909090909091
164,UCKhWMZRG_CN-S8_9UmC6PoA,197,1,0,0.005076142131979695
165,UCENLWVOaouYne7G3fWV6jAg,17,2,0,0.11764705882352941
166,UCokvaOdBBaFspH2VHi0CDLA,25,0,15,0.0
167,UCz2XkrT0GVwvPs5jo0kXdhg,19,10,1,0.5263157894736842
168,UC9umvvn3t3pbwu6wCdSQHtw,428,15,97,0.035046728971962614
169,UCaRhYJWBim3qMhWV4Z4r6Og,20,1,0,0.05
170,UCDfdKpahmdb1WlSsEsl-ZPw,18,6,0,0.3333333333333333
171,UCD-52EoL9ZktR3OaOsDXeLg,17,5,0,0.29411764705882354
172,UCZ0_1gIlLhME6ZGZaucI4cA,27,431,12,15.962962962962964
173,UCRQK1RZvLtvF5n53_yfEL7Q,92,151,3,1.641304347826087
174,UCEG4q53oEgb7ZoAGrd7QeCA,7,14,0,2.0
175,UCAgUV11t0UuSn0BOF0BlZ3w,42,88,4,2.0952380952380953
176,UCnDe3g44LrSqYZ4JN4TQLug,92,8,0,0.08695652173913043
177,UCDZSum0LrBcCyxC7T28l9wQ,119,298,14,2.504201680672269
178,UC8BrraZqJ7m5r7L0qoaKAhw,15,0,3,0.0
179,UC29GiGDjU6N53gNatKn7SkA,25,24,3,0.96
180,UCMPnD8fhwPMk_9XsYfc96JQ,2440,11534,560,4.727049180327869
181,UCCJMIP4tqfnIGFeB1ZsgM0g,21,1,0,0.047619047619047616
182,UC36yMZjg6IX-MN9gmeF86Kw,41,36,7,0.8780487804878049
183,UC8d9c33_KBzpzjWjMlLfFsA,34,0,0,0.0
184,UCHOtlkL8XEHbL6KHIHYRGSw,35,197,1,5.628571428571429
185,UCeMZkZqZGmOXqZZVOPf8rPg,37,49,1,1.3243243243243243
186,UCdBuz7cfFA6V0f4zDfs55DQ,24,0,0,0.0
187,UC4BQzxhnIvEvOr-385pwK_Q,158,303,8,1.9177215189873418
188,UC-TS1Jouw-aa3KvLJBtscLQ,17,16,0,0.9411764705882353
189,UCEnWLz7wp22FVNGDdeHrYaQ,1,0,0,0.0
190,UC0QvUM4CyduRrtghCA8dMlg,19,37,0,1.9473684210526316
191,UCY-XHDIxyAmdczjYnhkL9lQ,33,41,2,1.2424242424242424
192,UCY9O4wYJYvgFoeWmfhtn-XA,130,339,7,2.6076923076923078
193,UCowmHxyNycNZs_9Wjol_NPw,18,5,0,0.2777777777777778
194,UC1h7WA1EXc8VVr-DGU0eqKA,34,6,0,0.17647058823529413
